#outputFile.write ("#Times: (GST) 3 hr interval data starting from Jan 01, 2014 \n")
#outputFile.write ("#0:Year \t #0:month \t #0:0.5 hour \t #0:time (30min) \t #1:Fortress_Powerline1 (mm h^-1) \t #2:prec_Fortress_Bonsai1 (mm hr^-1) \t #3:Marmot_Centennial_Ridge1 (mm hr^-1) \t #4:Fortress_Powerline2 (mm h^-1) \t #5:prec_Fortress_Bonsai2 (mm hr^-1) \t #5:Marmot_Centennial_Ridge2 \t \n")
2014 	 1 	 111 	 999645 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 112 	 999648 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 113 	 999651 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 114 	 999654 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 115 	 999657 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 116 	 999660 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 117 	 999663 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 118 	 999666 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 119 	 999669 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 120 	 999672 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 121 	 999675 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 122 	 999678 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 123 	 999681 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 124 	 999684 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 125 	 999687 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 126 	 999690 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 127 	 999693 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 128 	 999696 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 129 	 999699 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 130 	 999702 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 131 	 999705 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 132 	 999708 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 133 	 999711 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 134 	 999714 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 135 	 999717 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 136 	 999720 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 137 	 999723 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 138 	 999726 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 139 	 999729 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 140 	 999732 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 141 	 999735 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 142 	 999738 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 143 	 999741 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 144 	 999744 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 145 	 999747 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 146 	 999750 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 147 	 999753 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 148 	 999756 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 149 	 999759 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 150 	 999762 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 151 	 999765 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 152 	 999768 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 153 	 999771 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 154 	 999774 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 155 	 999777 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 156 	 999780 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 157 	 999783 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 158 	 999786 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 159 	 999789 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 160 	 999792 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 161 	 999795 	 0.000 	 0.000 	 0.062 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 162 	 999798 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 163 	 999801 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 164 	 999804 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 165 	 999807 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 166 	 999810 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 167 	 999813 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 168 	 999816 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 169 	 999819 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 170 	 999822 	 0.062 	 0.062 	 0.000 	 	 0.062 	 0.062 	 0.000 	 
2014 	 1 	 171 	 999825 	 0.250 	 0.250 	 0.062 	 	 0.250 	 0.250 	 0.062 	 
2014 	 1 	 172 	 999828 	 0.188 	 0.250 	 0.062 	 	 0.250 	 0.250 	 0.125 	 
2014 	 1 	 173 	 999831 	 0.375 	 0.438 	 0.188 	 	 0.438 	 0.375 	 0.188 	 
2014 	 1 	 174 	 999834 	 0.000 	 0.000 	 0.062 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 175 	 999837 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 176 	 999840 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 177 	 999843 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 178 	 999846 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 179 	 999849 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 180 	 999852 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 181 	 999855 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 182 	 999858 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 183 	 999861 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 184 	 999864 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 185 	 999867 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 186 	 999870 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 187 	 999873 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 188 	 999876 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 189 	 999879 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 190 	 999882 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 191 	 999885 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 192 	 999888 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 193 	 999891 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 194 	 999894 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 195 	 999897 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 196 	 999900 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 197 	 999903 	 0.000 	 0.000 	 0.062 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 198 	 999906 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 199 	 999909 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 200 	 999912 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 201 	 999915 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 202 	 999918 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 203 	 999921 	 0.188 	 0.188 	 0.312 	 	 0.188 	 0.188 	 0.250 	 
2014 	 1 	 204 	 999924 	 1.438 	 1.562 	 1.500 	 	 1.562 	 1.500 	 1.438 	 
2014 	 1 	 205 	 999927 	 0.062 	 0.125 	 0.125 	 	 0.125 	 0.125 	 0.188 	 
2014 	 1 	 206 	 999930 	 0.000 	 0.000 	 0.188 	 	 0.000 	 0.062 	 0.125 	 
2014 	 1 	 207 	 999933 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 208 	 999936 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 209 	 999939 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 210 	 999942 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 211 	 999945 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 212 	 999948 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 213 	 999951 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 214 	 999954 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 215 	 999957 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 216 	 999960 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 217 	 999963 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 218 	 999966 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 219 	 999969 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 220 	 999972 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
